Recording	Participant	Timeline	TOI	Interval	Media	Group1	Event_type	Validity	EventIndex	Start	Stop	Duration	AOI	Hit_proportion	FixationPointX	FixationPointY	Average_pupil_diameter	Saccade_direction	Average_velocity	Peak_velocity	Saccade_amplitude	Start_AOI	Landing_AOI	Start_position_X	Start_position_Y	Landing_position_X	Landing_position_Y
Recording1	Participant1	Timeline1	Entire Recording	1			Fixation	Partial	59	52222	52282	60		0	0.66357	0.56653	2.99301										
Recording1	Participant1	Timeline1	Entire Recording	1			Fixation	Partial	60	52403	52463	60		0	0.66777	0.53275	3.01141										
Recording1	Participant1	Timeline1	Entire Recording	1			Fixation	Partial	61	52917	53068	151		0	1.04371	0.84853	3.16351										
Recording1	Participant1	Timeline1	Entire Recording	1			Saccade	Partial	78	53068	53128	60							38.61	44.21				1.04371	0.84853		
Recording1	Participant1	Timeline1	Entire Recording	1			Saccade	Partial	79	53249	53339	90							313.2	400							
Recording1	Participant1	Timeline1	Entire Recording	1			Fixation	Partial	62	53370	53430	60		0	1.17699	0.71585	3.39723										
Recording1	Participant1	Timeline1	Entire Recording	1			Saccade	Whole	80	53430	53460	30						209.4	61.16	61.16	1.49			1.17699	0.71585	1.13642	0.73871
Recording1	Participant1	Timeline1	Entire Recording	1			Fixation	Partial	63	53460	53551	91		0	1.13642	0.73871	3.46579										
Recording1	Participant1	Timeline1	Entire Recording	1			Fixation	Partial	64	53642	53762	121		0	1.14361	0.59851	3.36887										
Recording1	Participant1	Timeline1	Entire Recording	1			Saccade	Partial	81	53762	53792	30							60.22	60.22				1.14361	0.59851		
Recording1	Participant1	Timeline1	Entire Recording	1			Saccade	Partial	82	53823	53853	30							105.5	105.5						1.14889	0.62527
Recording1	Participant1	Timeline1	Entire Recording	1			Fixation	Whole	65	53853	53913	60		0	1.14889	0.62527	3.31894										
Recording1	Participant1	Timeline1	Entire Recording	1			Saccade	Partial	83	53913	53973	60							194.67	273.2				1.14889	0.62527		
Recording1	Participant1	Timeline1	Entire Recording	1			Saccade	Partial	84	54065	54125	60							132.36	132.36						0.48916	0.42711
Recording1	Participant1	Timeline1	Entire Recording	1			Fixation	Partial	66	54125	54215	90		0	0.48916	0.42711	3.29459										
Recording1	Participant1	Timeline1	Entire Recording	1			Saccade	Partial	85	54791	54851	60							61.88	61.88							
Recording1	Participant1	Timeline1	Entire Recording	1			Saccade	Partial	86	54881	54941	60							50.6	64.82							
Recording1	Participant1	Timeline1	Entire Recording	1			Saccade	Partial	87	55032	55092	60							99.97	99.97						0.52551	0.3559
Recording1	Participant1	Timeline1	Entire Recording	1			Fixation	Partial	67	55092	55182	90		0	0.52551	0.3559	3.29716										
Recording1	Participant1	Timeline1	Entire Recording	1			Saccade	Partial	88	55243	55303	60							127.51	127.51						0.51529	0.37846
Recording1	Participant1	Timeline1	Entire Recording	1			Fixation	Partial	68	55303	55454	151		0	0.51529	0.37846	3.19894										
Recording1	Participant1	Timeline1	Entire Recording	1			Fixation	Partial	69	55605	55726	121		0	1.09386	0.86629	3.09364										
Recording1	Participant1	Timeline1	Entire Recording	1			Saccade	Partial	89	55847	55908	61							1122.01	1122.01						1.15934	0.83407
Recording1	Participant1	Timeline1	Entire Recording	1			Fixation	Whole	70	55908	55998	90		0	1.15934	0.83407	3.21087										
Recording1	Participant1	Timeline1	Entire Recording	1			Saccade	Whole	90	55998	56028	30						258.79	70.88	70.88	1.45			1.15934	0.83407	1.15325	0.8648
Recording1	Participant1	Timeline1	Entire Recording	1			Fixation	Partial	71	56028	56179	151		0	1.15325	0.8648	3.57843										
Recording1	Participant1	Timeline1	Entire Recording	1			Fixation	Partial	72	56209	56390	181		0	1.18024	0.85931	3.75193										
Recording1	Participant1	Timeline1	Entire Recording	1			Saccade	Whole	91	56390	56420	30						108.56	66.95	66.95	2.6			1.18024	0.85931	1.13411	0.72189
Recording1	Participant1	Timeline1	Entire Recording	1			Fixation	Partial	73	56420	56692	272		0	1.13411	0.72189	3.78809										
Recording1	Participant1	Timeline1	Entire Recording	1			Fixation	Partial	74	56844	57085	241		0	1.17174	0.78677	3.65861										
Recording1	Participant1	Timeline1	Entire Recording	1			Saccade	Whole	92	57085	57115	30						277.78	47.5	47.5	0.96			1.17174	0.78677	1.17723	0.82695
Recording1	Participant1	Timeline1	Entire Recording	1			Fixation	Partial	75	57115	57327	211		0	1.17723	0.82695	3.92633										
Recording1	Participant1	Timeline1	Entire Recording	1			Fixation	Partial	76	57810	57871	60		0	1.15622	0.79468	3.90626										
Recording1	Participant1	Timeline1	Entire Recording	1			Fixation	Partial	77	57992	58083	91		0	1.18437	0.80696	4.01616										
Recording1	Participant1	Timeline1	Entire Recording	1			Fixation	Partial	78	63188	63339	151		0	1.13666	1.06228	4.15235										
Recording1	Participant1	Timeline1	Entire Recording	1			Saccade	Partial	93	63339	63369	30							360.22	360.22				1.13666	1.06228		
Recording1	Participant1	Timeline1	Entire Recording	1			Saccade	Partial	94	63399	63430	30							231.85	231.85							
Recording1	Participant1	Timeline1	Entire Recording	1			Saccade	Partial	95	63460	63521	61							84.29	84.29							
Recording1	Participant1	Timeline1	Entire Recording	1			Fixation	Partial	79	63642	63702	61		0	1.03385	0.7423	4.39889										
Recording1	Participant1	Timeline1	Entire Recording	1			Saccade	Whole	96	63702	63732	30						49.18	62.6	62.6	2.25			1.03385	0.7423	1.09964	0.66612
Recording1	Participant1	Timeline1	Entire Recording	1			Fixation	Partial	80	63732	63943	211		0	1.09964	0.66612	4.34688										
Recording1	Participant1	Timeline1	Entire Recording	1			Saccade	Partial	97	64366	64487	121							79.42	122.78							
Recording1	Participant1	Timeline1	Entire Recording	1			Saccade	Partial	98	64517	64547	30							35.71	35.71						0.789	1.00165
Recording1	Participant1	Timeline1	Entire Recording	1			Fixation	Whole	81	64547	64608	60		0	0.789	1.00165	3.45438										
Recording1	Participant1	Timeline1	Entire Recording	1			Saccade	Partial	99	64608	64638	30							147.19	147.19				0.789	1.00165		
Recording1	Participant1	Timeline1	Entire Recording	1			Fixation	Partial	82	64728	64789	61		0	0.95349	1.08026	3.3054										
Recording1	Participant1	Timeline1	Entire Recording	1			Saccade	Partial	100	64789	64819	30							169.47	169.47				0.95349	1.08026		
Recording1	Participant1	Timeline1	Entire Recording	1			Saccade	Partial	101	64849	64879	30							514.47	514.47							
Recording1	Participant1	Timeline1	Entire Recording	1			Fixation	Partial	83	65181	65272	91		0	1.14964	1.00457	4.13343										
Recording1	Participant1	Timeline1	Entire Recording	1			Saccade	Partial	102	65272	65302	30							31.7	31.7				1.14964	1.00457		
Recording1	Participant1	Timeline1	Entire Recording	1			Saccade	Partial	103	65453	65514	60							344.11	344.11						0.53748	0.31802
Recording1	Participant1	Timeline1	Entire Recording	1			Fixation	Whole	84	65514	65725	211		0	0.53748	0.31802	4.41982										
Recording1	Participant1	Timeline1	Entire Recording	1			Saccade	Whole	104	65725	65755	30						277.58	44.8	44.8	2.7			0.53748	0.31802	0.55235	0.42979
Recording1	Participant1	Timeline1	Entire Recording	1			Fixation	Whole	85	65755	66177	423		0	0.55235	0.42979	3.98504										
Recording1	Participant1	Timeline1	Entire Recording	1			Saccade	Whole	105	66177	66238	60						298.98	81.33	113.54	5.86			0.55235	0.42979	0.63709	0.58277
Recording1	Participant1	Timeline1	Entire Recording	1			Fixation	Partial	86	66238	66902	665		0	0.63709	0.58277	3.47379										
Recording1	Participant1	Timeline1	Entire Recording	1			Saccade	Partial	106	66963	67024	60							268.67	268.67						0.45236	0.38327
Recording1	Participant1	Timeline1	Entire Recording	1			Fixation	Whole	87	67024	67144	121		0	0.45236	0.38327	3.40206										
Recording1	Participant1	Timeline1	Entire Recording	1			Saccade	Whole	107	67144	67204	60						311.56	145.7	151.41	10.61			0.45236	0.38327	0.63474	0.58899
Recording1	Participant1	Timeline1	Entire Recording	1			Fixation	Partial	88	67204	68443	1239		0	0.63474	0.58899	3.48371										
Recording1	Participant1	Timeline1	Entire Recording	1			Saccade	Partial	108	68504	68564	61							251.07	251.07						0.63626	0.57607
Recording1	Participant1	Timeline1	Entire Recording	1			Fixation	Whole	89	68564	70285	1721		0	0.63626	0.57607	3.35356										
Recording1	Participant1	Timeline1	Entire Recording	1			Saccade	Partial	109	70285	70406	121							215.06	338.31				0.63626	0.57607		
Recording1	Participant1	Timeline1	Entire Recording	1			Saccade	Partial	110	70951	71011	60							236.05	236.05						0.5315	0.43779
Recording1	Participant1	Timeline1	Entire Recording	1			Fixation	Whole	90	71011	71524	513		0	0.5315	0.43779	3.46713										
Recording1	Participant1	Timeline1	Entire Recording	1			Saccade	Whole	111	71524	71584	60						134.73	78.06	123.64	4.78			0.5315	0.43779	0.44303	0.34848
Recording1	Participant1	Timeline1	Entire Recording	1			Fixation	Partial	91	71584	71910	325		0	0.44303	0.34848	3.41461										
Recording1	Participant1	Timeline1	Entire Recording	1	condition-1		Saccade	Partial	112	72329	72379	50							106.71	156.98						0.43274	0.30229
Recording1	Participant1	Timeline1	Entire Recording	1	condition-1		Fixation	Whole	92	72379	72595	216		0	0.43274	0.30229	3.53029										
Recording1	Participant1	Timeline1	Entire Recording	1	condition-1		Saccade	Whole	113	72595	72645	50						136.51	68.29	112.51	3.45		b	0.43274	0.30229	0.36602	0.23899
Recording1	Participant1	Timeline1	Entire Recording	1	condition-1		Fixation	Whole	93	72645	73560	915	b	1	0.36602	0.23899	3.47414										
Recording1	Participant1	Timeline1	Entire Recording	1	condition-1		Saccade	Whole	114	73560	73627	67						0.59	110.79	212.58	7.32	b	c	0.36602	0.23899	0.51884	0.23741
Recording1	Participant1	Timeline1	Entire Recording	1	condition-1		Fixation	Whole	94	73627	73693	66	c	1	0.51884	0.23741	3.52592										
Recording1	Participant1	Timeline1	Entire Recording	1	condition-1		Saccade	Partial	115	73693	73710	17							42.29	42.29		c		0.51884	0.23741		
Recording1	Participant1	Timeline1	Entire Recording	1	condition-1		Fixation	Partial	95	73726	73810	83	c	1	0.52248	0.22201	3.49448										
Recording1	Participant1	Timeline1	Entire Recording	1	condition-1		Saccade	Partial	116	73826	73860	33							60.59	60.59							
Recording1	Participant1	Timeline1	Entire Recording	1	condition-1		Fixation	Partial	96	73876	74126	250	d	1	0.61806	0.24623	3.37602										
Recording1	Participant1	Timeline1	Entire Recording	1	condition-1		Saccade	Whole	117	74126	74176	50						199.69	141.49	209.48	6.5	d	c	0.61806	0.24623	0.48769	0.29289
Recording1	Participant1	Timeline1	Entire Recording	1	condition-1		Fixation	Whole	97	74176	74475	300	c	1	0.48769	0.29289	3.26686										
Recording1	Participant1	Timeline1	Entire Recording	1	condition-1		Saccade	Partial	118	74475	74509	33							116.03	190.28		c		0.48769	0.29289		
Recording1	Participant1	Timeline1	Entire Recording	1	condition-1		Fixation	Partial	98	74525	75607	1082	d	1	0.62283	0.29454	3.31972										
Recording1	Participant1	Timeline1	Entire Recording	1	condition-1		Saccade	Partial	119	75607	75623	17							44.82	44.82		d		0.62283	0.29454		
Recording1	Participant1	Timeline1	Entire Recording	1	condition-1		Saccade	Partial	120	75640	75707	67							124.33	196.28			e			0.79408	0.2737
Recording1	Participant1	Timeline1	Entire Recording	1	condition-1		Fixation	Partial	99	75707	75890	183	e	1	0.79408	0.2737	3.20931										
Recording1	Participant1	Timeline1	Entire Recording	1	condition-1		Saccade	Partial	121	75940	75973	33							247.2	247.2			e			0.76143	0.34331
Recording1	Participant1	Timeline1	Entire Recording	1	condition-1		Fixation	Whole	100	75973	76106	133	e	1	0.76143	0.34331	3.28444										
Recording1	Participant1	Timeline1	Entire Recording	1	condition-1		Saccade	Whole	122	76106	76123	17						219.23	36.7	36.7	0.55	e	e	0.76143	0.34331	0.75261	0.35052
Recording1	Participant1	Timeline1	Entire Recording	1	condition-1		Fixation	Whole	101	76123	76206	83	e	1	0.75261	0.35052	3.35135										
Recording1	Participant1	Timeline1	Entire Recording	1	condition-1		Saccade	Whole	123	76206	76272	67						286.51	46.58	49.12	2.73	e	j	0.75261	0.35052	0.77977	0.44215
Recording1	Participant1	Timeline1	Entire Recording	1	condition-1		Fixation	Whole	102	76272	76505	233	j	1	0.77977	0.44215	3.3836										
Recording1	Participant1	Timeline1	Entire Recording	1	condition-1		Saccade	Whole	124	76505	76555	50						179.45	210.54	255.24	10.59	j		0.77977	0.44215	0.55945	0.44004
Recording1	Participant1	Timeline1	Entire Recording	1	condition-1		Fixation	Whole	103	76555	76755	200		0	0.55945	0.44004	3.319										
Recording1	Participant1	Timeline1	Entire Recording	1	condition-1		Saccade	Whole	125	76755	76788	33						207	89.59	91.47	3.74		h	0.55945	0.44004	0.48582	0.47755
Recording1	Participant1	Timeline1	Entire Recording	1	condition-1		Fixation	Whole	104	76788	77237	449	h	1	0.48582	0.47755	3.16121										
Recording1	Participant1	Timeline1	Entire Recording	1	condition-1		Saccade	Whole	126	77237	77304	67						8.03	78.23	153.44	5.41	h	i	0.48582	0.47755	0.59329	0.46238
Recording1	Participant1	Timeline1	Entire Recording	1	condition-1		Fixation	Whole	105	77304	78053	749	i	1	0.59329	0.46238	3.11289										
Recording1	Participant1	Timeline1	Entire Recording	1	condition-1		Saccade	Whole	127	78053	78103	50						278.3	116.05	143.21	6	i	n	0.59329	0.46238	0.62611	0.68743
Recording1	Participant1	Timeline1	Entire Recording	1	condition-1		Fixation	Whole	106	78103	79584	1481	n	1	0.62611	0.68743	2.99696										
Recording1	Participant1	Timeline1	Entire Recording	1	condition-1		Saccade	Whole	128	79584	79600	17						272.05	44.59	44.59	0.54	n	n	0.62611	0.68743	0.62687	0.70874
Recording1	Participant1	Timeline1	Entire Recording	1	condition-1		Fixation	Whole	107	79600	79783	183	n	1	0.62687	0.70874	3.01717										
Recording1	Participant1	Timeline1	Entire Recording	1	condition-1		Saccade	Whole	129	79783	79833	50						187.16	125.42	197.2	6.9	n	m	0.62687	0.70874	0.49506	0.72528
Recording1	Participant1	Timeline1	Entire Recording	1	condition-1		Fixation	Whole	108	79833	80100	266	m	1	0.49506	0.72528	3.03475										
Recording1	Participant1	Timeline1	Entire Recording	1	condition-1		Saccade	Whole	130	80100	80150	50						186.91	125.69	183.46	6.34	m	l	0.49506	0.72528	0.37389	0.73997
Recording1	Participant1	Timeline1	Entire Recording	1	condition-1		Fixation	Whole	109	80150	80931	782	l	1	0.37389	0.73997	2.95639										
Recording1	Participant1	Timeline1	Entire Recording	1	condition-1		Saccade	Whole	131	80931	80981	50						171.61	102.37	138.43	5.92	l	k	0.37389	0.73997	0.25458	0.72238
Recording1	Participant1	Timeline1	Entire Recording	1	condition-1		Fixation	Whole	110	80981	81115	133	k	1	0.25458	0.72238	2.91221										
Recording1	Participant1	Timeline1	Entire Recording	1	condition-1		Saccade	Whole	132	81115	81165	50						77.41	99.39	173.73	4.8	k		0.25458	0.72238	0.29167	0.5563
Recording1	Participant1	Timeline1	Entire Recording	1	condition-1		Fixation	Whole	111	81165	81481	316		0	0.29167	0.5563	2.88702										
Recording1	Participant1	Timeline1	Entire Recording	1	condition-1		Saccade	Partial	133	81481	81497	17							289.19	289.19				0.29167	0.5563		
Recording1	Participant1	Timeline1	Entire Recording	1	condition-1		Saccade	Partial	134	81631	81664	33							81.54	81.54			f			0.25724	0.44219
Recording1	Participant1	Timeline1	Entire Recording	1	condition-1		Fixation	Whole	112	81664	81897	233	f	1	0.25724	0.44219	2.9821										
Recording1	Participant1	Timeline1	Entire Recording	1	condition-1		Saccade	Partial	135	81897	81947	50							186.7	323.37		f		0.25724	0.44219		
Recording1	Participant1	Timeline1	Entire Recording	1	condition-1		Saccade	Partial	136	82047	82113	66							179.66	262.04			g			0.37357	0.44623
Recording1	Participant1	Timeline1	Entire Recording	1	condition-1		Fixation	Whole	113	82113	82296	183	g	1	0.37357	0.44623	3.04026										
Recording1	Participant1	Timeline1	Entire Recording	1	condition-1		Saccade	Whole	137	82296	82313	17						274.6	31.66	31.66	0.79	g	g	0.37357	0.44623	0.37637	0.48103
Recording1	Participant1	Timeline1	Entire Recording	1	condition-1		Fixation	Whole	114	82313	82795	483	g	1	0.37637	0.48103	3.02636										
Recording1	Participant1	Timeline1	Entire Recording	1	condition-1		Saccade	Partial	138	82795	82812	17							31.32	31.32		g		0.37637	0.48103		
Recording1	Participant1	Timeline1	Entire Recording	1	condition-1		Saccade	Partial	139	82828	82845	17							71.46	71.46			g			0.37507	0.49024
Recording1	Participant1	Timeline1	Entire Recording	1	condition-1		Fixation	Whole	115	82845	83394	549	g	1	0.37507	0.49024	2.94677										
Recording1	Participant1	Timeline1	Entire Recording	1	condition-1		Saccade	Whole	140	83394	83444	50						12	139.55	171.12	6.95	g	h	0.37507	0.49024	0.51294	0.46094
Recording1	Participant1	Timeline1	Entire Recording	1	condition-1		Fixation	Whole	116	83444	83677	233	h	1	0.51294	0.46094	2.95732										
Recording1	Participant1	Timeline1	Entire Recording	1	condition-1		Saccade	Whole	141	83677	83694	17						203.33	48.61	48.61	0.71	h	h	0.51294	0.46094	0.50134	0.46594
Recording1	Participant1	Timeline1	Entire Recording	1	condition-1		Fixation	Whole	117	83694	84193	499	h	1	0.50134	0.46594	2.99297										
Recording1	Participant1	Timeline1	Entire Recording	1	condition-1		Saccade	Whole	142	84193	84226	33						329.83	163.03	213.22	6.51	h	i	0.50134	0.46594	0.62569	0.53821
Recording1	Participant1	Timeline1	Entire Recording	1	condition-1		Fixation	Whole	118	84226	84626	399	i	1	0.62569	0.53821	3.05415										
Recording1	Participant1	Timeline1	Entire Recording	1	condition-1		Saccade	Whole	143	84626	84675	50						23.36	154.02	221.19	7.57	i	j	0.62569	0.53821	0.7839	0.46988
Recording1	Participant1	Timeline1	Entire Recording	1	condition-1		Fixation	Whole	119	84675	84925	250	j	1	0.7839	0.46988	3.15249										
Recording1	Participant1	Timeline1	Entire Recording	1	condition-1		Saccade	Whole	144	84925	84942	17						155.47	49.66	49.66	1	j	j	0.7839	0.46988	0.767	0.46216
Recording1	Participant1	Timeline1	Entire Recording	1	condition-1		Fixation	Whole	120	84942	85624	682	j	1	0.767	0.46216	3.16616										
Recording1	Participant1	Timeline1	Entire Recording	1	condition-1		Saccade	Partial	145	85624	85691	67							247.48	380.78		j		0.767	0.46216		
Recording4	Participant1	Timeline1	condition-2	1	condition-2		Saccade	Partial	1	0	42	42							86.87	121.4			a			0.40582	0.35697
Recording4	Participant1	Timeline1	condition-2	1	condition-2	Tag1	Fixation	Whole	1	42	259	216	a	1	0.40582	0.35697	3.70814										
Recording4	Participant1	Timeline1	condition-2	1	condition-2		Saccade	Whole	2	259	292	33						147.72	134.98	138.07	5.19	a		0.40582	0.35697	0.29748	0.28855
Recording4	Participant1	Timeline1	condition-2	1	condition-2		Fixation	Whole	2	292	625	333		0	0.29748	0.28855	3.64436										
Recording4	Participant1	Timeline1	condition-2	1	condition-2		Saccade	Whole	3	625	658	33						159.29	64.99	79.5	2.28		b	0.29748	0.28855	0.24493	0.26868
Recording4	Participant1	Timeline1	condition-2	1	condition-2	Tag2	Fixation	Whole	3	658	874	217	b	1	0.24493	0.26868	3.43856										
Recording4	Participant1	Timeline1	condition-2	1	condition-2		Saccade	Partial	4	874	924	50							150.93	188.21		b		0.24493	0.26868		
Recording4	Participant1	Timeline1	condition-2	1	condition-2		Saccade	Partial	5	941	974	33							32.72	32.72			a			0.41722	0.26411
Recording4	Participant1	Timeline1	condition-2	1	condition-2	Tag1	Fixation	Whole	4	974	1074	100	a	1	0.41722	0.26411	3.41261										
Recording4	Participant1	Timeline1	condition-2	1	condition-2		Saccade	Whole	6	1074	1124	50						250.86	89.65	115.84	4.67	a	g	0.41722	0.26411	0.36136	0.42506
Recording4	Participant1	Timeline1	condition-2	1	condition-2	Tag3	Fixation	Whole	5	1124	1340	216	g	1	0.36136	0.42506	3.45922										
Recording4	Participant1	Timeline1	condition-2	1	condition-2		Saccade	Whole	7	1340	1390	50						205.64	101.54	176.29	5.46	g	f	0.36136	0.42506	0.24954	0.47874
Recording4	Participant1	Timeline1	condition-2	1	condition-2	Tag1	Fixation	Whole	6	1390	1656	266	f	1	0.24954	0.47874	3.56377										
Recording4	Participant1	Timeline1	condition-2	1	condition-2		Saccade	Whole	8	1656	1706	50						55.46	87.56	125.71	4.31	f		0.24954	0.47874	0.32202	0.37344
Recording4	Participant1	Timeline1	condition-2	1	condition-2		Fixation	Whole	7	1706	1856	150		0	0.32202	0.37344	3.64033										
Recording4	Participant1	Timeline1	condition-2	1	condition-2		Saccade	Whole	9	1856	1906	50						242.73	63.18	107.07	3.07		f	0.32202	0.37344	0.27526	0.46415
Recording4	Participant1	Timeline1	condition-2	1	condition-2	Tag1	Fixation	Whole	8	1906	2039	133	f	1	0.27526	0.46415	3.61624										
Recording4	Participant1	Timeline1	condition-2	1	condition-2		Saccade	Whole	10	2039	2089	50						56.51	110.45	161.68	5.52	f	a	0.27526	0.46415	0.36488	0.32868
Recording4	Participant1	Timeline1	condition-2	1	condition-2	Tag1	Fixation	Whole	9	2089	2289	200	a	1	0.36488	0.32868	3.60196										
Recording4	Participant1	Timeline1	condition-2	1	condition-2		Saccade	Partial	11	2289	2305	16							38.13	38.13		a		0.36488	0.32868		
Recording4	Participant1	Timeline1	condition-2	1	condition-2		Saccade	Partial	12	2339	2405	66							164.56	220.66						0.56508	0.47641
Recording4	Participant1	Timeline1	condition-2	1	condition-2		Fixation	Whole	10	2405	2655	250		0	0.56508	0.47641	3.55642										
Recording4	Participant1	Timeline1	condition-2	1	condition-2		Saccade	Whole	13	2655	2688	33						307.43	98.17	121.09	3.54		i	0.56508	0.47641	0.62436	0.55386
Recording4	Participant1	Timeline1	condition-2	1	condition-2	Tag3	Fixation	Whole	11	2688	2871	183	i	1	0.62436	0.55386	3.49315										
Recording4	Participant1	Timeline1	condition-2	1	condition-2		Saccade	Whole	14	2871	2938	66						65.76	121.61	211.3	8.32	i	e	0.62436	0.55386	0.7421	0.29233
Recording4	Participant1	Timeline1	condition-2	1	condition-2	Tag5	Fixation	Whole	12	2938	3087	150	e	1	0.7421	0.29233	3.45156										
Recording4	Participant1	Timeline1	condition-2	1	condition-2		Saccade	Whole	15	3087	3121	33						270.28	125.33	182.45	4.89	e	k	0.7421	0.29233	0.74305	0.4887
Recording4	Participant1	Timeline1	condition-2	1	condition-2	Tag1	Fixation	Whole	13	3121	3187	67	k	1	0.74305	0.4887	3.46419										
Recording4	Participant1	Timeline1	condition-2	1	condition-2		Saccade	Whole	16	3187	3204	17						71.83	34.96	34.96	0.51	k	k	0.74305	0.4887	0.75031	0.46658
Recording4	Participant1	Timeline1	condition-2	1	condition-2	Tag1	Fixation	Whole	14	3204	4402	1198	k	1	0.75031	0.46658	3.548										
Recording4	Participant1	Timeline1	condition-2	1	condition-2		Saccade	Whole	17	4402	4452	50						132.7	126.11	172.95	6.57	k	d	0.75031	0.46658	0.63394	0.34046
Recording4	Participant1	Timeline1	condition-2	1	condition-2	Tag2	Fixation	Whole	15	4452	4535	83	d	1	0.63394	0.34046	3.67133										
Recording4	Participant1	Timeline1	condition-2	1	condition-2		Saccade	Whole	18	4535	4552	16						82.97	37.25	37.25	0.95	d	d	0.63394	0.34046	0.63843	0.30397
Recording4	Participant1	Timeline1	condition-2	1	condition-2	Tag2	Fixation	Partial	16	4552	4618	67	d	1	0.63843	0.30397	3.6963										
Recording4	Participant1	Timeline1	condition-2	1	condition-2		Saccade	Partial	19	4635	4701	66							161.2	196.09			o			0.47712	0.44923
Recording4	Participant1	Timeline1	condition-2	1	condition-2	Tag5	Fixation	Whole	17	4701	4818	117	o	1	0.47712	0.44923	3.52912										
Recording4	Participant1	Timeline1	condition-2	1	condition-2		Saccade	Partial	20	4818	4835	17							36.04	36.04		o		0.47712	0.44923		
Recording4	Participant1	Timeline1	condition-2	1	condition-2		Saccade	Partial	21	4868	4935	67							99.41	144.02			l			0.40239	0.64316
Recording4	Participant1	Timeline1	condition-2	1	condition-2	Tag4	Fixation	Whole	18	4935	5101	166	l	1	0.40239	0.64316	3.52998										
Recording4	Participant1	Timeline1	condition-2	1	condition-2		Saccade	Whole	22	5101	5151	50						339.95	115.67	181.21	5.91	l	c	0.40239	0.64316	0.51525	0.68435
Recording4	Participant1	Timeline1	condition-2	1	condition-2	Tag2	Fixation	Whole	19	5151	5217	67	c	1	0.51525	0.68435	3.50679										
Recording4	Participant1	Timeline1	condition-2	1	condition-2		Saccade	Whole	23	5217	5300	83						57.43	247.64	365.91	20.11	c		0.51525	0.68435	0.84745	0.16437
Recording4	Participant1	Timeline1	condition-2	1	condition-2		Fixation	Whole	20	5300	5417	117		0	0.84745	0.16437	3.43367										
Recording4	Participant1	Timeline1	condition-2	1	condition-2		Saccade	Whole	24	5417	5450	33						222.42	104.03	140.96	3.92		e	0.84745	0.16437	0.76407	0.24055
Recording4	Participant1	Timeline1	condition-2	1	condition-2	Tag5	Fixation	Whole	21	5450	5717	266	e	1	0.76407	0.24055	3.34124										
Recording4	Participant1	Timeline1	condition-2	1	condition-2		Saccade	Whole	25	5717	5833	116						224.69	240.59	500.34	28.08	e	j	0.76407	0.24055	0.25892	0.74025
Recording4	Participant1	Timeline1	condition-2	1	condition-2	Tag5	Fixation	Whole	22	5833	6133	300	j	1	0.25892	0.74025	3.37712										
Recording4	Participant1	Timeline1	condition-2	1	condition-2		Saccade	Whole	26	6133	6199	66						93.9	86.37	153.15	6.24	j	f	0.25892	0.74025	0.24148	0.48458
Recording4	Participant1	Timeline1	condition-2	1	condition-2	Tag1	Fixation	Whole	23	6199	6449	250	f	1	0.24148	0.48458	3.31672										
Recording4	Participant1	Timeline1	condition-2	1	condition-2		Saccade	Whole	27	6449	6499	50						342.6	131.42	215.24	6.34	f	g	0.24148	0.48458	0.37068	0.52508
Recording4	Participant1	Timeline1	condition-2	1	condition-2	Tag3	Fixation	Whole	24	6499	6682	183	g	1	0.37068	0.52508	3.29145										
Recording4	Participant1	Timeline1	condition-2	1	condition-2		Saccade	Whole	28	6682	6715	33						269.64	116.18	130.13	4.64	g	l	0.37068	0.52508	0.36953	0.70932
Recording4	Participant1	Timeline1	condition-2	1	condition-2	Tag4	Fixation	Whole	25	6715	6915	200	l	1	0.36953	0.70932	3.26757										
Recording4	Participant1	Timeline1	condition-2	1	condition-2		Saccade	Whole	29	6915	6981	67						56.04	130.79	232.2	8.97	l	o	0.36953	0.70932	0.50891	0.50239
Recording4	Participant1	Timeline1	condition-2	1	condition-2	Tag5	Fixation	Whole	26	6981	7930	948	o	1	0.50891	0.50239	3.2873										
Recording4	Participant1	Timeline1	condition-2	1	condition-2		Saccade	Whole	30	7930	7980	50						322.02	68.96	117.52	3.26	o		0.50891	0.50239	0.56846	0.54889
Recording4	Participant1	Timeline1	condition-2	1	condition-2		Fixation	Whole	27	7980	8196	216		0	0.56846	0.54889	3.14193										
Recording4	Participant1	Timeline1	condition-2	1	condition-2		Saccade	Whole	31	8196	8229	33						7.62	91.88	113.92	3.56		i	0.56846	0.54889	0.63998	0.53933
Recording4	Participant1	Timeline1	condition-2	1	condition-2	Tag3	Fixation	Whole	28	8229	8712	483	i	1	0.63998	0.53933	3.17149										
Recording4	Participant1	Timeline1	condition-2	1	condition-2		Saccade	Whole	32	8712	8795	83						50.45	55.54	94.61	3.43	i		0.63998	0.53933	0.70036	0.46622
Recording4	Participant1	Timeline1	condition-2	1	condition-2		Fixation	Whole	29	8795	8912	117		0	0.70036	0.46622	3.18333										
Recording4	Participant1	Timeline1	condition-2	1	condition-2		Saccade	Whole	33	8912	9011	100						182.09	147.2	328.14	14.68		g	0.70036	0.46622	0.40653	0.47696
Recording4	Participant1	Timeline1	condition-2	1	condition-2	Tag3	Fixation	Whole	30	9011	9194	183	g	1	0.40653	0.47696	3.17036										
